GC,weightedBarPower,numProjects,stablePartners,activityType,betwCentrality
True,-0.0213808,3.0,22.0,HES,21.2745
True,0.00983311,3.0,24.0,REC,14.9868
True,-0.00404633,2.0,12.0,PUB,0.0
True,-0.0320743,2.0,1.0,REC,0.0
True,-0.0276646,2.0,2.0,REC,0.0
True,-0.0342529,2.0,4.0,PRC,0.0
True,0.10092,2.0,4.0,OTH,0.0
True,-0.099752,2.0,5.0,HES,0.0
True,-0.00445196,3.0,5.0,HES,0.0
True,0.00682674,3.0,1.0,PRC,0.0
True,-0.0300122,4.0,7.0,PRC,63.5022
True,0.00208875,3.0,1.0,PRC,0.0
True,0.0347588,5.0,7.0,PRC,6793.8
True,-0.099285,2.0,2.0,PRC,0.0
True,0.00293385,2.0,1.0,PRC,0.0
True,0.00323068,4.0,1.0,PRC,0.0
True,-0.0488572,5.0,4.0,PRC,0.0
True,0.336,3.0,1.0,PUB,0.0
True,-0.00521995,2.0,2.0,PRC,0.0
True,0.00574509,3.0,2.0,PRC,0.0
True,-0.00721275,4.0,3.0,HES,3.90989
True,-0.0121947,2.0,1.0,OTH,0.0
True,-0.0133361,3.0,1.0,OTH,0.0
True,-0.0239879,2.0,1.0,PRC,0.0
True,0.551702,2.0,4.0,OTH,0.0
True,-0.0536217,2.0,4.0,PUB,0.0
True,-0.0514403,2.0,4.0,PUB,0.0
True,-0.0519269,2.0,4.0,PUB,0.0
True,-0.0416204,3.0,10.0,PRC,0.0
True,-0.0112799,2.0,2.0,PRC,0.0
True,-0.0136668,4.0,2.0,PRC,0.0
True,-0.000160587,2.0,5.0,REC,0.0
True,0.0489395,5.0,9.0,PRC,360.47
True,0.010025,2.0,1.0,PRC,0.0
True,-0.0391333,5.0,13.0,PRC,1304.02
True,0.000770654,2.0,3.0,PRC,0.0
True,-0.0280661,3.0,1.0,PRC,0.0
True,-0.0120001,2.0,2.0,REC,0.0
True,-0.0323438,3.0,1.0,PRC,0.0
True,-0.00223694,6.0,4.0,HES,6271.0
True,-0.0101813,5.0,2.0,REC,2.7625
True,0.00264276,3.0,3.0,REC,0.0
True,-0.0749319,2.0,1.0,PRC,0.0
True,-0.0887955,2.0,1.0,PRC,0.0
True,-0.0187723,8.0,1.0,REC,0.0
True,-0.00934494,5.0,12.0,HES,331.657
True,-0.0289541,2.0,1.0,PRC,0.0
True,0.0938305,2.0,1.0,PRC,0.0
True,0.045279,10.0,6.0,OTH,1573.42
True,-0.0208234,2.0,2.0,REC,0.0
True,-0.0141367,3.0,4.0,REC,0.0
True,-0.0308532,2.0,1.0,PRC,0.0
True,-0.00751005,4.0,4.0,PUB,2441.67
True,-0.0139597,2.0,1.0,PRC,0.0
True,-0.0294699,3.0,2.0,PUB,0.0
True,-0.0409946,2.0,2.0,HES,0.0
True,-0.0409946,2.0,2.0,REC,0.0
True,-0.0430411,4.0,2.0,PRC,0.55
True,-0.00632562,2.0,4.0,PRC,0.0
True,0.0672743,2.0,4.0,PRC,0.0
True,-0.0313005,2.0,8.0,OTH,0.0
True,0.0244756,4.0,8.0,REC,44.0867
True,-0.000455786,3.0,4.0,OTH,0.0
True,0.0802858,2.0,10.0,OTH,0.0
True,-0.0424527,2.0,10.0,PUB,0.0
True,0.0231424,3.0,10.0,HES,0.0
True,-0.0231752,10.0,7.0,HES,43.4183
True,-0.00191811,2.0,2.0,REC,0.0
True,0.0604753,3.0,1.0,REC,0.0
True,-0.0125109,2.0,1.0,OTH,0.0
True,-0.0414462,7.0,13.0,REC,103.693
True,-0.0153691,5.0,4.0,HES,6270.0
True,0.0203608,5.0,8.0,PRC,115.083
True,-0.00392745,3.0,6.0,PRC,0.0
True,-0.00798809,5.0,18.0,PRC,100.785
True,-0.0424409,4.0,6.0,PRC,1413.26
True,-0.0198209,2.0,1.0,PRC,0.0
True,-0.0129091,2.0,2.0,PRC,0.0
True,0.0831408,2.0,1.0,PRC,0.0
True,-0.0398947,2.0,1.0,HES,0.0
True,-0.0400553,5.0,4.0,HES,0.654625
True,-0.0028017,2.0,1.0,REC,0.0
True,0.00467196,7.0,12.0,REC,74.6674
True,-0.0163828,2.0,1.0,OTH,0.0
True,0.0217861,5.0,4.0,REC,50.4605
True,-0.0408886,8.0,10.0,PUB,3146.15
True,0.0282322,5.0,20.0,PRC,609.636
True,-0.0744237,3.0,3.0,PRC,40.9279
True,-0.0105734,2.0,1.0,REC,0.0
True,-0.0322224,2.0,1.0,PRC,0.0
True,-0.0337965,2.0,1.0,PUB,0.0
True,-0.00110895,12.0,29.0,REC,23608.2
True,-0.0376397,10.0,20.0,REC,2129.92
True,-0.0331642,3.0,6.0,REC,0.0
True,-0.000830215,6.0,19.0,REC,669.687
True,-0.00562352,3.0,1.0,PRC,0.0
True,0.0309558,5.0,11.0,PRC,96.1923
True,-0.017016,8.0,17.0,PRC,1707.87
True,0.00177742,3.0,2.0,PRC,0.0
True,-0.0346459,2.0,1.0,PRC,0.0
True,-0.0327736,3.0,2.0,PRC,0.0
True,0.0073098,2.0,2.0,PRC,0.0
True,0.0431139,9.0,27.0,REC,1648.22
True,-0.0384376,2.0,2.0,PRC,0.0
True,0.0560253,4.0,6.0,REC,287.281
True,0.0292045,2.0,3.0,PRC,0.0
True,-0.0411587,2.0,3.0,PUB,0.0
True,-0.00511675,3.0,5.0,OTH,364.907
True,-0.0343291,2.0,3.0,PRC,0.0
True,-0.0404287,2.0,4.0,REC,0.0
True,-0.00691436,6.0,2.0,HES,0.0
True,0.00710596,2.0,1.0,REC,0.0
True,-0.0173059,5.0,7.0,PRC,3139.58
True,0.0604206,2.0,1.0,OTH,0.0
True,-0.0358514,4.0,3.0,REC,0.0
True,0.0429553,8.0,5.0,PRC,3150.62
True,-0.0159026,6.0,4.0,REC,429.544
True,-0.0560299,2.0,2.0,PUB,0.0
True,-0.00574207,4.0,2.0,REC,1.81199
True,-0.037894,3.0,1.0,PUB,0.0
True,-0.0215453,3.0,2.0,PRC,2918.88
True,0.0357824,2.0,7.0,PRC,0.0
True,0.00888793,2.0,5.0,PRC,0.0
True,0.00110967,5.0,2.0,HES,1.67462
True,-0.0318962,2.0,2.0,PRC,0.0
True,0.0261653,3.0,2.0,PRC,0.0
True,0.00133448,3.0,2.0,PRC,0.0
True,-0.0327514,2.0,1.0,PRC,0.0
True,-0.00743018,3.0,2.0,PRC,0.0
True,0.0517821,3.0,1.0,PRC,0.0
True,-0.0321993,4.0,2.0,PRC,2.12139
True,-0.0567636,3.0,1.0,PRC,0.0
True,-0.0228589,2.0,3.0,OTH,0.0
True,0.0245148,3.0,1.0,PRC,0.0
True,-0.0295471,3.0,7.0,PUB,947.993
True,-0.00717146,5.0,4.0,PRC,648.383
True,0.0200141,4.0,1.0,REC,0.0
True,-0.0392728,3.0,1.0,PRC,0.0
True,-0.0367917,2.0,1.0,PRC,0.0
True,-0.0397657,2.0,1.0,PRC,0.0
True,0.0762736,2.0,1.0,PRC,0.0
True,0.00448132,9.0,4.0,HES,23.6331
True,-0.000933545,2.0,1.0,REC,0.0
True,-0.0165716,2.0,1.0,PUB,0.0
True,-0.022482,6.0,2.0,PRC,3136.0
True,-0.029567,3.0,1.0,REC,0.0
True,0.0160226,6.0,2.0,REC,11.8629
True,-0.0275534,2.0,1.0,PRC,0.0
True,-0.0366105,3.0,3.0,PRC,10.1246
True,0.0256892,3.0,3.0,PRC,11.6464
True,0.00515236,6.0,3.0,HES,0.0
True,0.015406,2.0,1.0,PRC,0.0
True,-0.00387952,8.0,8.0,HES,53.971
True,-0.0217109,4.0,2.0,PRC,0.0
True,0.0231463,3.0,3.0,REC,0.0
True,-0.00712482,2.0,1.0,PRC,0.0
True,-0.0825879,8.0,8.0,PRC,3224.86
True,-0.0219343,5.0,2.0,PRC,35.2899
True,-0.0182445,2.0,4.0,REC,0.0
True,-0.0038,4.0,2.0,HES,0.588978
True,-0.0610664,2.0,1.0,PRC,0.0
True,-0.0331579,4.0,2.0,PRC,0.0
True,0.01253,3.0,2.0,REC,0.0
True,-0.0126338,3.0,1.0,PRC,0.0
True,0.0447559,4.0,4.0,REC,3136.0
True,0.00649122,2.0,1.0,PUB,0.0
True,-0.0339078,3.0,1.0,PRC,0.0
True,-0.00210238,2.0,1.0,REC,0.0
True,-0.031002,3.0,2.0,OTH,0.0
True,-0.00713621,3.0,6.0,REC,0.0
True,-0.0137495,2.0,1.0,PRC,0.0
True,0.00637905,7.0,3.0,REC,6270.0
True,-0.154415,3.0,2.0,PRC,0.0
True,-0.0218501,2.0,3.0,PRC,0.0
True,-0.00676509,2.0,1.0,PRC,0.0
True,-0.0300184,4.0,10.0,PRC,113.557
True,-0.0223897,3.0,5.0,PRC,3138.85
True,-0.0204597,3.0,5.0,PRC,1116.69
True,-0.0224383,3.0,3.0,REC,0.0
True,-0.0569343,5.0,9.0,REC,1.73795
True,-0.050325,2.0,6.0,PUB,0.0
True,0.0144715,4.0,1.0,PRC,0.0
True,-0.098109,2.0,1.0,HES,0.0
True,0.00300275,3.0,1.0,PRC,0.0
True,-0.0291517,5.0,5.0,PRC,1.3926
True,-0.0188833,8.0,19.0,REC,0.0
True,0.03436,10.0,18.0,PRC,4140.17
True,-0.0224645,2.0,2.0,PRC,0.0
True,0.0187435,3.0,2.0,PRC,0.0
True,-0.0448321,5.0,22.0,PRC,1681.75
True,-0.023761,2.0,2.0,REC,0.0
True,0.0782667,4.0,4.0,PRC,0.0
True,0.0970415,8.0,21.0,PRC,10011.6
True,0.0127004,3.0,20.0,PRC,609.636
True,0.0258524,2.0,1.0,PRC,0.0
True,-0.0149555,3.0,1.0,REC,0.0
True,-0.0293824,2.0,3.0,OTH,0.0
True,-0.0551164,3.0,1.0,PRC,0.0
True,-0.0186173,2.0,6.0,PRC,0.0
True,-0.0198655,2.0,9.0,PRC,0.0
True,0.00474575,3.0,2.0,PRC,0.0
True,-0.0185062,3.0,6.0,PRC,0.0
True,-0.0277228,3.0,7.0,PRC,3.08037
True,0.0395189,8.0,13.0,PRC,2079.49
True,-0.0269719,2.0,1.0,PRC,0.0
True,0.064163,3.0,16.0,PRC,124.232
True,-0.0187257,2.0,2.0,PRC,0.0
True,-0.0060865,5.0,3.0,REC,0.0
True,0.0750522,3.0,1.0,REC,0.0
True,-0.0232958,10.0,14.0,REC,413.804
True,-0.00896525,6.0,18.0,REC,182.271
True,0.105258,2.0,2.0,PRC,0.0
True,0.00285851,2.0,9.0,PRC,0.0
True,-0.008494,3.0,5.0,PRC,9.23475
True,-0.0179392,2.0,5.0,PRC,0.0
True,0.0306051,2.0,3.0,PRC,0.0
True,-0.012317,2.0,4.0,PRC,0.0
True,-0.0137922,2.0,4.0,OTH,0.0
True,-0.0590501,4.0,3.0,REC,0.0
True,0.0188622,18.0,29.0,PRC,2734.86
True,-0.0203712,8.0,1.0,REC,0.0
True,-0.014008,2.0,2.0,PRC,0.0
True,-0.0547479,2.0,3.0,PRC,0.0
True,-0.0325323,2.0,3.0,PRC,0.0
True,-0.0177847,3.0,9.0,REC,8.60633
True,-0.00515657,3.0,3.0,PRC,57.451
True,0.22793,2.0,1.0,HES,0.0
True,0.0200418,16.0,6.0,REC,6310.96
True,0.0452483,3.0,1.0,REC,0.0
True,-0.0197419,2.0,2.0,PRC,0.0
True,-0.0393974,3.0,2.0,PRC,0.0
True,0.0680014,5.0,3.0,PRC,0.0
True,0.0352292,3.0,3.0,PRC,0.0
True,-0.0245502,9.0,17.0,PRC,4537.73
True,-0.0116721,4.0,17.0,PRC,2381.5
True,-0.0151845,2.0,5.0,PRC,0.0
True,-0.0288721,2.0,3.0,PRC,0.0
True,-0.0216214,5.0,18.0,PRC,4694.81
True,-0.0245859,3.0,13.0,PRC,6.02967
True,-0.034588,4.0,7.0,PRC,31.0119
True,0.053626,5.0,11.0,PRC,83.0647
True,0.0235059,3.0,6.0,PRC,0.0
True,-0.0179914,2.0,8.0,PRC,0.0
True,0.0342377,5.0,12.0,PRC,203.38
True,0.00245129,12.0,27.0,PRC,4237.81
True,0.00237117,6.0,14.0,PRC,271.708
True,0.0286059,3.0,4.0,PRC,0.0
True,-0.012289,7.0,10.0,PRC,248.961
True,-0.0176727,2.0,11.0,PUB,0.0
True,-0.0176629,3.0,11.0,PUB,0.0
True,-0.00784742,2.0,11.0,REC,0.0
True,0.00778711,2.0,11.0,PRC,0.0
True,-0.0109791,3.0,12.0,HES,10.2238
True,-0.00837988,2.0,6.0,PRC,0.0
True,-0.0755824,3.0,1.0,HES,0.0
True,-0.0358327,2.0,2.0,PRC,0.0
True,-0.026278,2.0,1.0,PRC,0.0
True,-0.0214799,2.0,2.0,PRC,0.0
True,-0.00496946,3.0,5.0,REC,15.1167
True,-0.0161873,4.0,1.0,PUB,0.0
True,-0.0256498,2.0,2.0,PRC,0.0
True,0.0475026,6.0,8.0,HES,4389.96
True,-0.00740835,3.0,2.0,PRC,0.0
True,-0.0138621,6.0,5.0,PRC,10775.7
True,-0.0200668,3.0,1.0,PRC,0.0
True,-0.0708427,4.0,1.0,PRC,0.0
True,-0.019835,3.0,1.0,PRC,0.0
True,0.00774806,15.0,19.0,REC,206.561
True,-0.000165946,3.0,2.0,PRC,2.72887
True,-0.0590768,2.0,1.0,PRC,0.0
True,-0.0164174,5.0,3.0,PRC,0.0
True,0.0171492,4.0,1.0,PUB,0.0
True,-0.0148334,2.0,2.0,PRC,0.0
True,-0.0155994,3.0,1.0,REC,0.0
True,-0.0094026,5.0,7.0,REC,0.111111
True,-0.0564889,4.0,2.0,PRC,0.0
True,-0.118009,4.0,3.0,PRC,248.467
True,0.0147179,5.0,20.0,PRC,15.8971
True,0.0096587,2.0,1.0,PUB,0.0
True,-0.0211436,2.0,2.0,HES,0.0
True,-0.0201657,5.0,3.0,HES,0.538374
True,-0.00350209,6.0,10.0,REC,88.6421
True,-0.0168794,2.0,2.0,REC,0.0
True,-0.0196777,3.0,1.0,HES,0.0
True,-0.0406113,2.0,3.0,OTH,0.0
True,-0.0295409,2.0,2.0,PRC,0.0
True,-0.0229719,2.0,2.0,PRC,0.0
True,-0.00716322,2.0,1.0,PRC,0.0
True,-0.0162848,5.0,2.0,PRC,0.0
True,-0.0118966,2.0,1.0,REC,0.0
True,-0.00787731,2.0,19.0,PRC,0.0
True,0.0472413,2.0,19.0,PRC,0.0
True,-0.0130477,2.0,19.0,OTH,0.0
True,0.0519675,3.0,19.0,PRC,0.0
True,-0.0248859,3.0,19.0,PRC,0.0
True,-0.0183806,2.0,19.0,PRC,0.0
True,0.0867435,3.0,19.0,PRC,0.0
True,-0.02598,2.0,19.0,PRC,0.0
True,-0.040278,3.0,19.0,PRC,0.0
True,-0.026584,2.0,19.0,PRC,0.0
True,0.00757969,2.0,19.0,PRC,0.0
True,0.138181,4.0,2.0,PRC,0.0
True,-0.00329299,5.0,5.0,PRC,8.77317
True,-0.013052,2.0,1.0,REC,0.0
True,-0.0397048,3.0,1.0,PRC,0.0
True,0.0807068,3.0,2.0,REC,0.0
True,0.000352711,7.0,10.0,HES,13.0334
True,0.00605759,2.0,1.0,REC,0.0
True,-0.0103858,4.0,2.0,PRC,3136.0
True,-0.0187849,9.0,4.0,PRC,6057.54
True,0.0651832,3.0,3.0,PRC,0.0
True,-0.036178,2.0,1.0,PRC,0.0
True,-0.0288723,5.0,3.0,PRC,5.72474
True,0.0580278,5.0,3.0,REC,1.75631
True,0.00643539,2.0,1.0,PRC,0.0
True,-0.039819,2.0,1.0,PRC,0.0
True,-0.0107681,3.0,1.0,PRC,0.0
True,-0.0878494,2.0,1.0,PRC,0.0
True,0.0419491,2.0,1.0,PRC,0.0
True,0.00869274,7.0,5.0,REC,287.675
True,-0.0306625,3.0,4.0,PRC,351.497
True,-0.011267,5.0,2.0,PRC,0.0
True,-0.0283634,2.0,2.0,PRC,0.0
True,-0.0229837,2.0,2.0,PRC,0.0
True,-0.0105848,10.0,6.0,REC,0.0
True,0.0234874,2.0,1.0,REC,0.0
True,-0.0386515,2.0,5.0,PRC,0.0
True,0.131574,2.0,5.0,REC,0.0
True,-0.0275418,2.0,3.0,PRC,0.0
True,-0.0166799,2.0,3.0,PRC,0.0
True,-0.0225901,2.0,2.0,PRC,0.0
True,-0.00114008,3.0,2.0,PRC,0.0
True,0.00590083,3.0,1.0,PRC,0.0
True,-0.0227473,2.0,1.0,PRC,0.0
True,0.00689102,5.0,5.0,PRC,0.0
True,-0.0007682,11.0,10.0,PRC,141.161
True,-0.0150505,2.0,1.0,REC,0.0
True,0.0302955,2.0,1.0,PRC,0.0
True,-0.00717888,2.0,5.0,PRC,0.0
True,-0.0714286,2.0,1.0,PRC,0.0
True,0.00881519,4.0,7.0,PRC,171.741
True,0.0240458,5.0,4.0,REC,0.0
True,-0.0329153,2.0,4.0,PRC,0.0
True,0.0187194,4.0,5.0,PRC,12.2884
True,-0.0225028,4.0,6.0,REC,1.4232
True,-0.0159538,4.0,9.0,PRC,206.139
True,-0.0287803,2.0,1.0,PRC,0.0
True,-0.0552621,3.0,3.0,PRC,23.9312
True,0.0130191,3.0,1.0,PRC,0.0
True,-0.0353452,2.0,3.0,REC,0.0
True,0.0417769,2.0,2.0,PRC,0.0
True,-0.0235434,4.0,2.0,PRC,0.0
True,-0.0254828,3.0,2.0,PRC,0.0
True,-0.0157024,4.0,1.0,HES,0.0
True,-0.0141732,6.0,7.0,PRC,58.2743
True,0.00382506,4.0,4.0,REC,0.0
True,8.44006e-05,3.0,2.0,HES,0.0
True,0.0162931,5.0,5.0,PRC,76.9547
True,-0.0101771,4.0,5.0,REC,348.141
True,-0.0203413,5.0,3.0,PRC,0.0
True,-0.0363628,3.0,1.0,REC,0.0
True,0.00720018,5.0,3.0,REC,18.3628
True,-0.00287279,6.0,4.0,REC,905.512
True,-0.0259528,3.0,3.0,REC,0.0
True,-0.0343592,2.0,3.0,REC,0.0
True,-0.038603,2.0,3.0,PUB,0.0
True,-0.0154758,2.0,7.0,OTH,0.0
True,-0.0294888,3.0,7.0,HES,0.0
True,0.00217332,5.0,5.0,HES,3.89774
True,-0.0118203,2.0,1.0,OTH,0.0
True,-0.0116719,3.0,3.0,PRC,0.0
True,0.625466,2.0,2.0,PUB,0.0
True,-0.0147946,2.0,2.0,REC,0.0
True,0.00378477,3.0,4.0,PRC,4.79939
True,-0.0100651,6.0,1.0,REC,0.0
True,-0.0253023,2.0,6.0,PRC,0.0
True,-0.0405079,2.0,1.0,PRC,0.0
True,-0.0472951,7.0,5.0,PRC,4.75933
True,-0.00415364,3.0,3.0,PRC,0.0
True,-0.0259791,4.0,3.0,PRC,0.0
True,-0.0639224,3.0,1.0,PRC,0.0
True,-0.0100525,4.0,1.0,PRC,0.0
True,0.225276,3.0,12.0,PRC,41.1232
True,-0.0477011,3.0,11.0,PRC,0.0
True,-0.0150017,2.0,6.0,PRC,0.0
True,-0.0439724,2.0,11.0,PRC,0.0
True,-0.0408602,2.0,11.0,PRC,0.0
True,-0.0270578,3.0,13.0,PRC,112.718
True,0.0420817,3.0,11.0,PRC,0.0
True,-0.000181145,3.0,13.0,PRC,112.718
True,-0.0242918,2.0,1.0,REC,0.0
True,-0.0191359,3.0,4.0,PRC,3.139
True,0.00356282,4.0,2.0,PRC,0.0
True,0.0239753,2.0,1.0,PRC,0.0
True,-0.068538,3.0,2.0,REC,0.0
True,-0.0444445,4.0,1.0,REC,0.0
True,-0.0103575,4.0,1.0,PRC,0.0
True,0.00379859,4.0,1.0,REC,0.0
True,0.0594252,2.0,1.0,PUB,0.0
True,-0.0254769,5.0,38.0,HES,0.0175439
True,-0.0252874,4.0,38.0,OTH,0.0175439
True,-0.0253172,4.0,38.0,REC,0.0175439
True,-0.0221587,4.0,38.0,OTH,0.0175439
True,0.0305366,8.0,9.0,PRC,5504.93
True,-0.0218561,3.0,1.0,PUB,0.0
True,0.0505961,3.0,2.0,REC,0.0
True,-0.0145888,3.0,2.0,PRC,3.08804
True,-0.021652,4.0,5.0,REC,0.0
True,-0.00823806,4.0,1.0,REC,0.0
True,-0.0256589,4.0,4.0,PRC,11.2377
True,0.0521437,2.0,2.0,PUB,0.0
True,-0.0184059,4.0,1.0,PRC,0.0
True,-0.130282,2.0,1.0,REC,0.0
True,0.0275457,4.0,4.0,REC,49.4456
True,0.0508124,2.0,3.0,OTH,0.0
True,-0.0138833,3.0,8.0,REC,84.0871
True,-0.0193888,2.0,4.0,REC,0.0
True,-0.0107212,2.0,1.0,HES,0.0
True,-0.0176719,2.0,5.0,OTH,0.0
True,-0.00876959,4.0,6.0,PUB,4.88678
True,-0.0520424,2.0,2.0,PRC,0.0
True,-0.0253712,4.0,5.0,PRC,9.05265
True,-0.0253628,3.0,5.0,PRC,0.0
True,-0.0105067,4.0,4.0,PRC,4.74755
True,0.0446623,3.0,1.0,OTH,0.0
True,-0.0143538,2.0,4.0,PRC,0.0
True,-0.013904,2.0,1.0,PRC,0.0
True,-0.0243093,3.0,3.0,PRC,20.944
True,-0.0308183,5.0,3.0,PRC,0.0
True,-0.00729661,3.0,3.0,PRC,4.06163
True,0.133457,3.0,1.0,HES,0.0
True,-0.0226857,2.0,1.0,PRC,0.0
True,-0.0562012,2.0,1.0,PRC,0.0
True,-0.0373257,3.0,1.0,PRC,0.0
True,-0.0542645,2.0,1.0,PUB,0.0
True,-0.0118604,3.0,2.0,PRC,0.0
True,-0.0180453,6.0,2.0,OTH,0.0
True,0.0133989,6.0,11.0,REC,509.087
True,-0.0283433,6.0,5.0,REC,4.96057
True,-0.0790019,3.0,2.0,PRC,0.0
True,-0.028632,5.0,2.0,HES,0.0
True,-0.0346435,2.0,2.0,PRC,0.0
True,-0.0424727,2.0,1.0,PRC,0.0
True,0.042869,5.0,2.0,PUB,2.0
True,-0.0599201,2.0,1.0,PRC,0.0
True,-0.0629838,2.0,2.0,HES,0.0
True,0.0433368,2.0,1.0,PRC,0.0
True,0.0521894,3.0,3.0,PRC,0.0
True,0.00915021,2.0,2.0,HES,0.0
True,0.0649271,2.0,2.0,REC,0.0
True,0.017899,6.0,5.0,PRC,100.254
True,-0.0310298,3.0,1.0,REC,0.0
True,-0.0263743,4.0,7.0,PRC,18.4391
True,-0.00157519,3.0,1.0,PRC,0.0
True,-0.0602762,2.0,2.0,PRC,0.0
True,-0.06877,2.0,1.0,PRC,0.0
True,-0.0430559,4.0,6.0,OTH,31.285
True,-0.0191692,2.0,3.0,PRC,0.0
True,-0.0178899,2.0,1.0,REC,0.0
True,-0.0740512,3.0,1.0,PRC,0.0
True,-0.0309262,4.0,6.0,REC,3146.71
True,-0.00485268,3.0,2.0,PRC,0.0
True,-0.0600335,2.0,1.0,PRC,0.0
True,0.0266508,4.0,3.0,REC,5535.07
True,-0.0255628,2.0,1.0,PRC,0.0
True,0.0621254,3.0,3.0,OTH,0.0
True,-0.104871,2.0,1.0,PRC,0.0
True,-0.0155794,2.0,1.0,PRC,0.0
True,0.0200911,6.0,11.0,HES,75.8433
True,0.0101736,3.0,2.0,PRC,7.09246
True,-0.0597447,2.0,3.0,PRC,0.0
True,0.0103516,2.0,3.0,PRC,0.0
True,-0.0356456,15.0,37.0,PRC,0.0
True,-0.0150782,2.0,1.0,OTH,0.0
True,-0.00623943,5.0,3.0,REC,0.0
True,-0.00938876,2.0,4.0,PRC,0.0
True,-0.0130343,3.0,1.0,PUB,0.0
True,-0.0075778,5.0,2.0,PRC,84.6287
True,0.011923,3.0,7.0,PRC,0.0
True,-0.0405017,2.0,7.0,PRC,0.0
True,-0.0136021,4.0,12.0,PRC,170.359
True,-0.0378753,2.0,1.0,PRC,0.0
True,-0.0474601,2.0,1.0,PRC,0.0
True,-0.0224949,2.0,1.0,PRC,0.0
True,-0.0149521,2.0,1.0,OTH,0.0
True,-0.0384237,2.0,1.0,PRC,0.0
True,0.0156713,2.0,1.0,PRC,0.0
True,-0.0133116,4.0,1.0,REC,0.0
True,-0.0144129,2.0,1.0,PUB,0.0
True,0.0145332,3.0,1.0,PRC,0.0
True,0.153776,2.0,3.0,PRC,0.0
True,-0.0798553,2.0,3.0,PRC,0.0
True,-0.0735037,2.0,1.0,PRC,0.0
True,-0.0338595,6.0,3.0,REC,40.1957
True,-0.0377744,3.0,4.0,PRC,0.0
True,-0.0338814,4.0,3.0,PRC,0.0
True,0.0134959,2.0,1.0,OTH,0.0
True,0.017221,3.0,3.0,PRC,12.2158
True,0.000859958,2.0,2.0,PRC,0.0
True,-0.027332,2.0,1.0,PRC,0.0
True,-0.0169102,2.0,4.0,PRC,0.0
True,-0.00731745,4.0,7.0,PRC,2.28112
True,-0.0103108,2.0,1.0,PRC,0.0
True,-0.0203301,2.0,1.0,PRC,0.0
True,-0.0342019,2.0,1.0,PRC,0.0
True,-0.0278551,3.0,2.0,OTH,0.0
True,0.0618803,3.0,2.0,PRC,0.0
True,0.00534604,3.0,2.0,PRC,0.0
True,-0.0471167,2.0,3.0,PRC,0.0
True,0.0620155,3.0,1.0,HES,0.0
True,0.0228813,2.0,1.0,HES,0.0
True,0.0244245,4.0,2.0,PRC,3136.0
True,-0.000606122,7.0,5.0,REC,56.8685
True,0.0257828,2.0,2.0,REC,0.0
True,-0.0107421,2.0,4.0,PRC,0.0
True,-0.0303924,2.0,4.0,PRC,0.0
True,-0.028323,3.0,4.0,PRC,0.0
True,-0.0116721,2.0,1.0,PRC,0.0
True,-0.011988,2.0,1.0,PRC,0.0
True,0.00987361,2.0,3.0,OTH,0.0
True,-0.0295466,2.0,3.0,HES,0.0
True,-0.13429,3.0,9.0,REC,2313.71
True,-0.0270392,2.0,1.0,PRC,0.0
True,-0.0184085,7.0,13.0,PRC,447.448
True,-0.0641225,3.0,1.0,REC,0.0
True,0.0129614,4.0,4.0,HES,0.885747
True,-0.0939153,2.0,1.0,PRC,0.0
True,-0.0131633,2.0,3.0,REC,0.0
True,-0.0425768,3.0,2.0,PRC,0.0
True,0.00821337,3.0,1.0,REC,0.0
True,-0.0589893,2.0,1.0,PRC,0.0
True,-0.0495673,3.0,1.0,PUB,0.0
True,0.0476356,2.0,1.0,PUB,0.0
True,-0.011049,2.0,3.0,PRC,0.0
True,-0.0225216,2.0,1.0,REC,0.0
True,-0.00947766,2.0,1.0,PRC,0.0
True,0.0475532,3.0,1.0,REC,0.0
True,-0.0217329,2.0,1.0,OTH,0.0
True,-0.0138454,3.0,4.0,PUB,5.07644
True,-0.049406,2.0,1.0,PUB,0.0
True,0.0276,2.0,6.0,PUB,0.0
True,-0.0121935,3.0,6.0,HES,0.0
True,-0.0435538,3.0,2.0,PRC,1.48726
True,-0.0171926,2.0,1.0,PRC,0.0
True,-0.0121292,2.0,1.0,PUB,0.0
True,0.0403339,3.0,1.0,REC,0.0
True,-0.0478663,2.0,2.0,PUB,0.0
True,0.666667,2.0,2.0,PUB,0.0
True,-0.333333,2.0,2.0,REC,0.0
True,-0.0328807,6.0,5.0,HES,2.98939
True,-0.0316009,2.0,1.0,REC,0.0
True,-0.0615052,2.0,1.0,PUB,0.0
True,0.0191491,2.0,1.0,PRC,0.0
True,0.00368918,2.0,5.0,PRC,0.0
True,-0.0211504,3.0,1.0,PRC,0.0
True,0.000725663,2.0,2.0,PRC,0.0
True,-0.0465648,2.0,2.0,OTH,0.0
True,-0.0475262,2.0,2.0,OTH,0.0
True,0.0704845,6.0,1.0,PRC,0.0
True,-0.0831648,2.0,1.0,OTH,0.0
True,0.0165074,3.0,1.0,PRC,0.0
True,0.011358,5.0,5.0,PUB,8359.2
True,-0.0243098,2.0,16.0,PUB,0.0
True,0.0477514,2.0,16.0,PUB,0.0
True,-0.0212713,2.0,16.0,PUB,0.0
True,0.0105039,11.0,35.0,REC,7421.24
True,-0.0291587,2.0,11.0,OTH,0.0
True,0.0270359,2.0,11.0,PUB,0.0
True,-0.0351027,6.0,4.0,PUB,318.818
